review,rating,sentiment,source,category
"Bagus banget, harganya murah tp gak murahan dan packagingnya juga bagus keliatan niat banget, nyesel kok cuma beli satu doang, next bakal beli lagi. Pengirimannya juga cepet bgt.",5.0,positive,owned_shopee,shopee_pakaian_wanita_done
Bagus. Pengiriman cepet. syuka pokoknya... Slalu repeat order..,5.0,positive,owned_shopee,shopee_blushon
Baguss sepertii biasaaa hehe langganan bangett belanja disini pokonyaaa??????????????????????????????????????????,5.0,positive,owned_shopee,shopee_masker
"Terimakasih kak udah mendarat dg bahagia??gak cuma sekali belanja/order Di toko ini  barang recomend banget,Bikin ketagihan order, ,  cocok sama harganya gak bikin kecewa,,,, pokoknya love dech,, ,, , 
Makasih makasih dan makasih,, , ,,",5.0,positive,owned_shopee,shopee_speaker_bluetooth
"Bagus, murah, kualitasnya oke ? Bagus, murah, kualitasnya oke",5.0,positive,owned_shopee,shopee_kipas
"Harga:pas
Bahan:tebal
Kualitas:bagus

Masker nya langsung abis . Alhamdulillah ?
Trimakasih . Cepat sekali pengiriman 
Sukses untuk usaha nya",5.0,positive,owned_shopee,shopee_masker
Pengiriman mayan lama tapi gapapa lah ga urgent banget.. Ini cocok bgt buat yg butuh colokan charger banyak biar ga antri2 gitu.. wort it laaah.. tengkyyyyyuuuu,5.0,positive,owned_shopee,shopee_charger
"Produk ok, diterima dalam keadaan beku. Belum dimasak, semoga rasa nya enak.... ",5.0,positive,owned_shopee,shopee_daging
Lipstik bagus. Pengiriman cepat dan pengemasannya rapi..,5.0,positive,owned_shopee,shopee_lipstick
Udah punya yang candy catton tapi mau nyobain yanh orange gituu deh,5.0,positive,owned_shopee,shopee_blushon
Tekstur:baguuuuuuusssssss,5.0,positive,owned_shopee,shopee_blushon
"Kwalitas produk sangat baik, sesuai pesanan,  produk original,  pengiriman cepat???",5.0,positive,owned_shopee,shopee_kompor
"Harga:terjangkau
Bahan:bagus
Kualitas:lumayan

Maskernya bagus gak tipes banget",5.0,positive,owned_shopee,shopee_masker
Bagus,5.0,positive,owned_shopee,shopee_speaker_bluetooth
Pengiriman cepat barang original barangnya bagus semoga awet,5.0,positive,owned_shopee,shopee_charger
Bagus cepet.  Recomended  banget ,5.0,positive,owned_shopee,shopee_kipas
"Alhamdulillah barangnya original, aku cek di aplikasi bpom langsung",5.0,positive,owned_shopee,shopee_concealer
"Realpict trmakasih ,hanya sj kemarin salah ambil size jd kekecilan ,tp GK papa sepatu nya di beli temen , ini mau order kedua kali nya mudah2 an nnti cucok size nya. Mksih seller ,tq shopee??",5.0,positive,owned_shopee,shopee_sepatu_kulit
Bbbbb bbbbbb bbbb bbbb bbbb bbb bbb  bbbbb bbbb aaaaa aaa aaaa aaaa aaaaa aaaaaaa  aaaa aaaa aaaaaaaaa aaaaa aaa aaaa aaaaa aaaaa gg gg ggg ggg ggg uu uuuu uu uuuuu uuuu uuuu uuu uuu uuuuu uuu uuu uuu uuuuu sss ssss ssss s ssss sssss ssssss sssss sssss sssssss ssss ssssss,5.0,positive,owned_shopee,shopee_aksesoris
"Warna:orange
Tekstur:bagus
Pigmentasi:pigmented banget

Produk nya udah di costmr jadi lupa foto,tapi asli bagus ini mh",5.0,positive,owned_shopee,shopee_blushon
Jos gandos gan sori baru dibuka,5.0,positive,owned_shopee,shopee_ikat_pinggang
"Masker nya Bagus, sesuai dengan harganya, pengiriman nya cepat",5.0,positive,owned_shopee,shopee_masker
"Bagus dan sesuai pesanan, cepat banget nyampeknya.. Makasih",5.0,positive,owned_shopee,shopee_kipas
"Real pict, pencual juga ramah pengiriman juga cepat ",5.0,positive,owned_shopee,shopee_sepatu_kulit
"Warna:sesuai
Tekstur:cair dan lembut
Ketahanan:bagus

terima kasih barangnya sudah diterima dengan baik..",5.0,positive,owned_shopee,shopee_lipstick
"Harga:murmer
Kualitas:sangat bagus tajam mantab
Ketajaman:puollllll tajam nya",5.0,positive,owned_shopee,shopee_pisau_dapur
"PENGEMASAN CEPAT, BARANG SESUAIIIIIIII, THANK YOUUUUUUU",5.0,positive,owned_shopee,shopee_masker
"Pengiriman cepat, packing aman,  headset OK,  bening..(suara jernih) . Bass aman..  Gak sakit ditelinga..",5.0,positive,owned_shopee,shopee_headset
Dnsjsiwkwowwlkwhdvddvgdsyuacsgsuwiwkwkwmsmskosskskmssjjsnejsksmsmsms,5.0,positive,owned_shopee,shopee_mascara
Baguusssss ... Cuma ga ada lebell vivaldi aja hehe. Wajarrsih harganya lebih murah dibanding toko lain. Bakalann order yg lainnya ??? thank u,5.0,positive,owned_shopee,shopee_pakaian_wanita_done
Bgussss bnget si mnurut aku harga ny jg wort it bngt ya apalagi brang ny sesuai dan ga ada yang rusak trimksi ya,5.0,positive,owned_shopee,shopee_kipas
"Kualitas produk sangat baik, produk original, pengiriman sangat cepat??",5.0,positive,owned_shopee,shopee_mascara
Kesan pertama sangat bagus dipacgking dan semoga harga nya sesuai dengan kualitas nya,5.0,positive,owned_shopee,shopee_mascara
"ragu ragu kl awett smg awett, pengemasannyaa kurangg amann, nga ada dusnya padahal nih dari luar negeri,pengirimian suangatttt lamaa",4.0,positive,owned_shopee,shopee_charger
"17/6 14.15]: besok pulang sekolah langsung ke R.O jangan pulang.
[17/6 14.15Besok jangan lupa izin sama orang tua dulu kalo pulangnya sore",4.0,positive,owned_shopee,shopee_ikat_pinggang
Ini pembelian yg kedua kali nya dan tetap puas dengan barang nya,5.0,positive,owned_shopee,shopee_sepatu_kulit
"Warna:ok
Tekstur:ok
Ketahanan:ok

OkokokokOkokokokOkokokokOkokokok",5.0,positive,owned_shopee,shopee_lipstick
"Paten ngab, barang sampe dengan keadaan luar biasaaa. Semogaa awett",5.0,positive,owned_shopee,shopee_ikat_pinggang
Belia emang besttttt sihh nggak pernah nyesel beli disini langsung gercep nyampenyaa,5.0,positive,owned_shopee,shopee_blushon
"Harga nya murah bgt, kualitas ok, pengemasan juga cepet, aslinya tebel kokoh gituu, makash",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Harga:murah
Bahan/Material:stenlis
Desain:tipis",5.0,positive,owned_shopee,shopee_sendok_garpu
"Warna:malibu
Tekstur:powdery
Pigmentasi:pigmented

Warnanya bagus bangeett, packagingnya juga gemaayy, classyy sukaak bgttt",5.0,positive,owned_shopee,shopee_blushon
Jngn pake shopee express standart. Udh lama d kemas lama di kirim .biasanya pake jnt cmn sehari ini mau smnggu hahaha,5.0,positive,owned_shopee,shopee_mascara
"Sampe dgn aman,barang original,sudh dicoba berfungsi dan lumayan berhasil nyobain resepny.. Thanks seller",5.0,positive,owned_shopee,shopee_kompor
"Produk berfungsi dengan baik, suara dari speaker juga bagus. Terimakasih",5.0,positive,owned_shopee,shopee_speaker_bluetooth
BARANG BAGUS KUALITAS MANTAP WARNA DAN UKURAN SESUAI PESANAN .PAS DI KAKI...BAKAL JADI LANGGANAN DEH..,5.0,positive,owned_shopee,shopee_sepatu_kulit
"Barangnya bagus ,sesuai ekspetasi ,saya suka ,bakal bli ditoko ini lagi ,terimakasih kak",5.0,positive,owned_shopee,shopee_lipstick
"Sampainya cepat, respon penjual cepat, paket aman pakai bubble wrap",5.0,positive,owned_shopee,shopee_blushon
"Warna:cantik
Tekstur:bagus
Pigmentasi:lumayan

Produk original dan terjangkau terimakasih seller, pengiriman cepat :)",5.0,positive,owned_shopee,shopee_blushon
"Harga:sesuai dengan yang datang
Bahan:lumayan lah
Kualitas:lumayan lah

Cuman warna pink nya lumayan mencolok sementara di gambar seperti nya pink lembut.  Tapi its okay lah?",5.0,positive,owned_shopee,shopee_masker
 Kualitas produk sangat baik Harga produk sangat baik Kecepatan pengiriman sangat baik Respon penjual sangat baik Respon penjual sangat baik,5.0,positive,owned_shopee,shopee_lipstick
Bgusssss mantepppooo goodddd okeeeee wah bagus bgttttttt,5.0,positive,owned_shopee,shopee_ikat_pinggang
"Harga:Kurang sesuai
Kualitas:kurang baik
Ketajaman:Kurang ",5.0,positive,owned_shopee,shopee_pisau_dapur
Barang baguusssss..warna nomor juga ssuai pesananan. Mantaaap????,5.0,positive,owned_shopee,shopee_sepatu_kulit
"Alhamdulillah selalu puas kalau belanja disini ? harga miring, seller ramah pengiriman cepat, packing aman ? selalu ketagihan belanja disini mah ?",5.0,positive,owned_shopee,shopee_blushon
"Udah beli yg kedua kali dan selalu sukaa, tapi bahan yg kedua lebih tipis dari yang pesanan pertama. Rekomenn kalo untuk nyetok masker dirumah",5.0,positive,owned_shopee,shopee_masker
"Barang sesuai yang dipesan, packing rapi dan pengiriman cepat tapi blm dicoba",5.0,positive,owned_shopee,shopee_kipas
Barangnya bagus kak terimakasih kak barangnya bagus kak terimakasih banyak hehe puas dengan pelayanannya juga Barangnya bagus banget kak terimakasih banyak hehe puas dengan pelayanannya juga Barangnya bagus bangetBarangnya bagus kak terimakasih kak barangnya bagus kak terimakasih banyak hehe puas de,5.0,positive,owned_shopee,shopee_ikat_pinggang
alhamdulillah barang udah dateng sukaa bangett sih lagi promo dapet harga 33,5.0,positive,owned_shopee,shopee_mascara
mantab,5.0,positive,owned_shopee,shopee_headset
"ini pesanan kedua, alhamdulillah customerku senang banged. pengiriman tidak ssuai estimasi, malah lebih cepat banged sampe ke kota bima - NTB. sellernya jg fast respon banged..... makasih ya...... ",5.0,positive,owned_shopee,shopee_kacamata
Pesanan sudah sampai bagus anak saya suka hanya saja suaranya kok cuma sebelah kedengeran.rusak atau gmn ya..,5.0,positive,owned_shopee,shopee_headset
"Pengiriman paket cepat dan rapih. Barangnya bagus, warna hitamnya juga bagus. Kualitas suara oke. Harganya terjangkau. Pas di koneksi ke ios beneran ngebaca sbg airpods hahaha.",5.0,positive,owned_shopee,shopee_headset
"Kenyamanan aplikator:bagus
Intensitas:bagus
Ketahanan:bagus

Sampai dengan cepat dan selalu memuaskan",5.0,positive,owned_shopee,shopee_mascara
"Alhamdulillah paket nya sudah sampai, packing nya rapi,sepatu nya bagus dan harga nya bersahabat, beli buat suami dan alhamdulillah suami suka, terimakasih seller moga makin laris ya ",5.0,positive,owned_shopee,shopee_sepatu_kulit
"Udah sampe gan, suara enak bet",5.0,positive,owned_shopee,shopee_speaker_bluetooth
Bisa liat kan ini tuh tebelll bangettttt ahhh pokoknya mah yaa sukaaaa Sukaaaaaaaaaaaaaaaa sukaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Sukaaaaaaaaaaaaaaaa Sukaaaaaaaaaaaaaaaa sukaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Sukaaaaaaaaaaaaaaaa Sukaaaaaaaaaaaaaaaa sukaaaaaaaaaaaaaaaaaa,5.0,positive,owned_shopee,shopee_ikat_pinggang
"Cantiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiik
Kipasnya hidup, alhamdulillah 
Untuk jam sama mantelnya juga bagus
Terima kasih,  lain kali beli lagi
",5.0,positive,owned_shopee,shopee_kipas
"Barang mendarat dengan selamat, tidak ada yang lecet ataupun rusak.packingny juga bagus pake box. Terima kasih seller.",5.0,positive,owned_shopee,shopee_mascara
Barang sudah sampai dengan aman.. berfungsi dengan baik. Semoga awet,5.0,positive,owned_shopee,shopee_setrika
Daging sampai kondisi beku tapi fresh.  Uratnya juga banyak.  Sudah dibuat bakso dan jadinya enaaaak.  Makasih Gan. ,5.0,positive,owned_shopee,shopee_daging
https://www.instagram.com/p/CIsl80mJhNh/?igshid=vtp36qqwtywihttps://www.instagram.com/p/CIsl80mJhNh/?igshid=https://www.instagram.com/p/CIsl80mJhNh/?igshid=vtp36qqwtywihttps://www.instagram.com/p/CIsl80mJhNh/?igshid=vtp36qqwtywi,5.0,positive,owned_shopee,shopee_blushon
"Kenyamanan aplikator:blm di coba
Intensitas:blm di coba 
Ketahanan:semoga bagus

Kurir ramah, barang sampai dengan cepat",5.0,positive,owned_shopee,shopee_mascara
"Kualitas produk baik sesuai dengan harga, packing bubble wrap rapi, sayang waktu pengemasannya agak lama sehingga tidak sesuai perkiraan awal",4.0,positive,owned_shopee,shopee_kipas
mantap...,5.0,positive,owned_shopee,shopee_speaker_bluetooth
Pengirirman sangat cepat puas banget belanja ditokonkaka ini langgnn poko nya sesuai  pesann,5.0,positive,owned_shopee,shopee_sendok_garpu
"Harga:terjangkau
Bahan:bagus
Kualitas:bagus

pengiriman cepet barang sesuai maap ga kepoto barang nya tpi bagus ko???",5.0,positive,owned_shopee,shopee_masker
"Barang sdh sampai dan sesuai pesanan,terimakasih??",5.0,positive,owned_shopee,shopee_charger
Lipstiknya original. Packingannya rapi. Pengirimannya juga cepat,5.0,positive,owned_shopee,shopee_lipstick
"Harga:standar
Bahan:bagus
Kualitas:bagus

Recommend .. Bener* bagus bahan'y halus .. Makasih bnyak kak ????",5.0,positive,owned_shopee,shopee_masker
"Kualitas produk baik, harga murahhhh, di packing  rapii, dan pengiriman cepatt?",5.0,positive,owned_shopee,shopee_cincin
"Sebelumnya dan sesudahnya terimakasih. Meski pengantarannya agak lama, tapi penerimaanya bagus. Packingnya aman. Gak ada yg cacat. Dicoba pun panas. Terimakasih.",5.0,positive,owned_shopee,shopee_setrika
Mantul............................................,5.0,positive,owned_shopee,shopee_masker
"Produk berfungsi dengan baik, kualitas bagus, bahan bagus, angin nya kenceng sekali mudah2an awetbdan tahan lama.. terimakasih seller .......",5.0,positive,owned_shopee,shopee_kipas
"Pengemasan cepat ?? Barang juga lumayan oke, makasih seller",5.0,positive,owned_shopee,shopee_ikat_pinggang
Packingnya bagus cuma pas dibuka agak berantakan namun barangnya masih bagus... Ada harga ada barang,5.0,positive,owned_shopee,shopee_meja
Fjalsjsvvgklsbsgwiokkdhdhxjxlxggfffgggjkjhhhhhh,4.0,positive,owned_shopee,shopee_speaker_bluetooth
Bagussss barangny tapi pengemasanx kurang rapi ada sedikit penyok di bagian tutup mesinx tp selain itu semuanx oke barang berfungsi dengan baik semoga awet kebelakangnx pengemasany di perbaiki laki??????,4.0,positive,owned_shopee,shopee_kipas
"Thanks bgt, pesan kemarin sore, hari ini udah sampai. Mungkin faktor dekat juga, padahal pakai jasa kirim J&T. Sudah di cek semua dan Aman, ga ada yg cacat + dikasih bonus kutek. Makasih yaaaa... ",5.0,positive,owned_shopee,shopee_blushon
"Warna:sesuai
Tekstur:lembut
Pigmentasi:Belum tau

Pengiriman cepat packing sangat terjaga bangettttttttt biar tidak pecahhhhhh next order lagi",5.0,positive,owned_shopee,shopee_blushon
"Pengiriman cepaat bgt 1 hari smpe,,barang mulus ga ada yg karat angin jg kenceng bgt harganya muraah mantaaap deh",5.0,positive,owned_shopee,shopee_kipas
"Harganya murah kualitas bagus benar"" menutupi bekas"" jerawat dan kantong mata aku sih",5.0,positive,owned_shopee,shopee_concealer
"Kenyamanan aplikator:nyaman sekali
Intensitas:warna tebal bold
Ketahanan:awet parah 

Produk original, packing aman, pwngiriman standar ",5.0,positive,owned_shopee,shopee_mascara
"Pengemasan cepat, barang sampai dengan selamat dan berfungsi dengan baik, semoga awet yaaaa",5.0,positive,owned_shopee,shopee_headset
"Sendalnya bagus, saya suka, harganya juga murah untuk produk seperti itu...?",5.0,positive,owned_shopee,shopee_sepatu_kulit
"Pengemasananya lumayan lamaaa, tapi bagus kok barangnya worth it buat harga segitu sukakk, seller nya super duper ramah makasihhh fix sih langganann?",5.0,positive,owned_shopee,shopee_pisau_dapur
"Terima kasih barang sudah mendarat dengan baik semoga awet,-",5.0,positive,owned_shopee,shopee_sepatu_kulit
"Warna:cantik
Tekstur:lembut
Ketahanan:lumayan

warna kekinian dan murah 
sering sering promo diskon ya kak ?",5.0,positive,owned_shopee,shopee_lipstick
"Kualitas produk baik,produk original,pengiriman cepat sampai,recomended seller trimakasih",5.0,positive,owned_shopee,shopee_pakaian_wanita_done
"Pengiriman cepat, pengemasan rapi dan aman, seller ramah.",5.0,positive,owned_shopee,shopee_masker
"Fast respon, pengiriman cepat, dikemas dg baik, barang diterima dg baik. Baguuuss",5.0,positive,owned_shopee,shopee_kamera
"Harga:terjangkau
Bahan/Material:plastik
Desain:bagus ",5.0,positive,owned_shopee,shopee_sendok_garpu
"Pengiriman cpat..kemasan rapih 
Barang oke punya le.....",5.0,positive,owned_shopee,shopee_ikat_pinggang
"Daya serap: baik
Efektivitas: bagus, kulit terasa bersih dan lembut stelah pemakaian
Kenyamanan: baik

Enak banget dipakenya. Gak nyesel deh belinya",5.0,positive,owned_shopee,shopee_masker
produk keadaam aman dan rapi cuma dan pengiriman tergolong cepat walaupun mesyi tambah bubble wrap bayarnlagi,5.0,positive,owned_shopee,shopee_blushon
"Good banget sesuai gambar cuma dikira da kabelnya ternyata gada
Jadi harus beli lagi deh
But so far so good",5.0,positive,owned_shopee,shopee_charger
"Belum dicoba sih, semoga transfer proof walaupun pake masker jadi ga jelepretan ?",5.0,positive,owned_shopee,shopee_lipstick
 Kualitas produk sangat baik. Produk original.,5.0,positive,owned_shopee,shopee_kamera
 Kualitas produk sangat baik.  Produk original. Packing rapih. Pengiriman cepat sampai. Thanks ,5.0,positive,owned_shopee,shopee_setrika
Alhamdulillah...ikat pinggangnya dah nyampe...bagus...mantulll...??,5.0,positive,owned_shopee,shopee_ikat_pinggang
"Warna:ok
Tekstur:halus
Pigmentasi:ok

Kualitas produk baik pengiriman lumayan packaging ok, menang banyak menang banyak",5.0,positive,owned_shopee,shopee_blushon
"Warna:oke
Tekstur: good
Pigmentasi:lumayan

Okeee",5.0,positive,owned_shopee,shopee_blushon
"Harga:murah
Bahan:ok
Kualitas:ok

Pesan barusan terima
Sesuai pesanan
Terima kasih",5.0,positive,owned_shopee,shopee_masker
"Produk original
Harga produk sangat baik
Kecepatan pengiriman dan pengemasan sangat baik
Respon penjual sangat baik
Terima kasih",5.0,positive,owned_shopee,shopee_kacamata
"Pengemasan agak lama , gk ada bubblewrap sama sekali tp untung barang sampai dengan selamat 
harga murah , barang berfungsi dengan baik 
thx ;)
",5.0,positive,owned_shopee,shopee_kipas
Sesuai bgt warna yg dipesen dahlah goooddddd,5.0,positive,owned_shopee,shopee_blushon
Ikat pinggangnya ternyata kepanjangan jdi harus bikin lubang lgi biar bsa pas,5.0,positive,owned_shopee,shopee_ikat_pinggang
"kak untuk pemesanan via cod tolong isi ya:nama,alamat lengkap beserta RT dan RW,no wa,kecamatan dan kabupaten",5.0,positive,owned_shopee,shopee_ikat_pinggang
Kipasnya sudah saya terima cuman ini bedanya itu kardus covernya agak banyak penyok Tapi nggak papa sih cuman ini papa kan kipasnya itu Sebelumnya kan bisa Buat naruh HP tapi yang datang sekarang ini cuman buat para kipasnya aja jadi tempat sandaran hp-nya itu nggak ada,4.0,positive,owned_shopee,shopee_kipas
"Warna:bgus
Tekstur:bagus
Pigmentasi:bgus

Barang sudah sampai. 
Trimakasih ya.
Barang sudah sampai. 
Trimakasih ya.
Barang sudah sampai. 
Trimakasih ya.
Barang sudah sampai. 
Trimakasih ya.
",5.0,positive,owned_shopee,shopee_blushon
